Carpeta,Bloque,Clave,Inglés (original),Español (borrador IA),Español (revisado),Estado,Comentarios
componentes/how-we-score-reviews,how-we-score-reviews,sections[0].criteria[2].title,Bonuses & Promotions,Bonificaciones y promociones,,Pendiente,
componentes/how-we-score-reviews,how-we-score-reviews,sections[0].criteria[3].content,"Brokers that offer fast, diverse, low-cost funding and withdrawal methods in multiple currencies rate higher. Delays, restrictions, high fees, or limited options result in a lower score.","Los brokers que ofrecen métodos de financiación y retirada rápidos, diversos y de bajo coste en varias divisas obtienen puntuaciones más altas. Los retrasos, restricciones, comisiones elevadas u opciones limitadas resultan en una puntuación más baja.",,Pendiente,
componentes/how-we-score-reviews,how-we-score-reviews,sections[0].criteria[3].title,Depositing & Withdrawing Ease,Facilidad de depósitos y retiradas,,Pendiente,
componentes/how-we-score-reviews,how-we-score-reviews,sections[0].paragraphs[0],"We assess the cost, flexibility, and ease of setting up and funding an account. The less friction involved, the higher the score. Key criteria include:","Evaluamos el coste, la flexibilidad y la facilidad de abrir y financiar una cuenta. Cuanto menos fricción haya, mayor será la puntuación. Los criterios clave incluyen:",,Pendiente,
componentes/how-we-score-reviews,how-we-score-reviews,sections[0].title,Account Conditions,Condiciones de la cuenta,,Pendiente,
componentes/how-we-score-reviews,how-we-score-reviews,sections[1].closing,"Scores are determined based on range, flexibility, and real-time test performance.","Las puntuaciones se determinan en función del rango, la flexibilidad y el rendimiento de las pruebas en tiempo real.",,Pendiente,
componentes/how-we-score-reviews,how-we-score-reviews,sections[1].criteria[0].content,"A broader range of tradable markets (e.g., FX, indices, commodities, crypto, CFDs, futures, ETFs) and instruments available within them earn more points. A limited offering will reduce the score.","Una gama más amplia de mercados negociables (p. ej., FX, índices, materias primas, cripto, CFD, futuros, ETF) e instrumentos disponibles dentro de ellos otorgan más puntos. Una oferta limitada reducirá la puntuación.",,Pendiente,
componentes/how-we-score-reviews,how-we-score-reviews,sections[1].criteria[0].title,Asset & Instrument Variety,Variedad de activos e instrumentos,,Pendiente,
componentes/how-we-score-reviews,how-we-score-reviews,sections[1].criteria[1].content,"High but responsibly managed leverage, adjusted for regulatory regions, is rewarded. Minimal or no leverage options score lower.","Un apalancamiento alto pero gestionado de forma responsable, ajustado a las regiones regulatorias, es recompensado. Las opciones de apalancamiento mínimas o inexistentes obtienen puntuaciones más bajas.",,Pendiente,
componentes/how-we-score-reviews,how-we-score-reviews,sections[1].criteria[1].title,Leverage,Apalancamiento,,Pendiente,
componentes/how-we-score-reviews,how-we-score-reviews,sections[1].criteria[2].content,"We perform <strong>real account testing</strong> across multiple asset classes to evaluate how a broker handles trade execution in real conditions. This includes a detailed assessment of <strong>transparency, order types, execution speed, and performance.</strong>","Realizamos <strong>pruebas con cuentas reales</strong> en múltiples clases de activos para evaluar cómo gestiona un broker la ejecución de operaciones en condiciones reales. Esto incluye una evaluación detallada de la <strong>transparencia, los tipos de orden, la velocidad de ejecución y el rendimiento.</strong>",,Pendiente,
componentes/how-we-score-reviews,how-we-score-reviews,sections[1].criteria[2].followUp[0],"We test for <strong>slippage, order rejections, and spread consistency.</strong> Brokers using transparent ECN or DMA models with a wide range of advanced order types, such as trailing stops or bracket orders, are rated more favorably.","Probamos el <strong>deslizamiento, los rechazos de órdenes y la consistencia del spread.</strong> Los brokers que utilizan modelos ECN o DMA transparentes con una amplia gama de tipos de orden avanzados, como trailing stops u órdenes bracket, obtienen valoraciones más favorables.",,Pendiente,
componentes/how-we-score-reviews,how-we-score-reviews,sections[1].criteria[2].followUp[1],"We also examine whether trades are filled promptly and at the expected prices, particularly during <strong>high-volume sessions.</strong> Those that experience delays, <strong>poor fill accuracy, frequent requotes, or widening spreads</strong> during stable market conditions will see their scores impacted accordingly.","También examinamos si las operaciones se ejecutan con prontitud y a los precios esperados, especialmente durante <strong>sesiones de alto volumen.</strong> Aquellos que experimentan retrasos, <strong>mala precisión de ejecución, requotes frecuentes o ampliación de spreads</strong> en condiciones de mercado estables verán afectadas sus puntuaciones en consecuencia.",,Pendiente,
componentes/how-we-score-reviews,how-we-score-reviews,sections[1].criteria[2].followUp[2],This scoring is entirely experimental and based on actual trading experience.,Esta puntuación es enteramente experimental y se basa en la experiencia real de trading.,,Pendiente,
componentes/how-we-score-reviews,how-we-score-reviews,sections[1].criteria[2].title,Execution Quality,Calidad de ejecución,,Pendiente,
componentes/how-we-score-reviews,how-we-score-reviews,sections[1].criteria[3].content,"Brokers that allow hedging, scalping, and algorithmic trading earn additional points. Restrictions on these features may result in a lower score.","Los brokers que permiten cobertura, scalping y trading algorítmico obtienen puntos adicionales. Las restricciones en estas funciones pueden resultar en una puntuación más baja.",,Pendiente,
componentes/how-we-score-reviews,how-we-score-reviews,sections[1].criteria[3].title,Trading Conditions,Condiciones de trading,,Pendiente,
componentes/how-we-score-reviews,how-we-score-reviews,sections[1].paragraphs[0],"We review the broker's trading environment, flexibility, and execution performance:","Revisamos el entorno de trading del broker, su flexibilidad y el rendimiento de ejecución:",,Pendiente,
componentes/how-we-score-reviews,how-we-score-reviews,sections[1].title,Trading Settings,Configuración de trading,,Pendiente,
componentes/how-we-score-reviews,how-we-score-reviews,sections[2].closing,"Points are assigned based on variety, usefulness, and quality of available tools and content.","Los puntos se asignan según la variedad, la utilidad y la calidad de las herramientas y el contenido disponibles.",,Pendiente,
componentes/how-we-score-reviews,how-we-score-reviews,sections[2].criteria[0].content,"MT4/5, cTrader, TradingView, and in-house platforms are scored on customization, speed, and usability. Outdated or clunky platforms with limited features receive lower scores.","MT4/5, cTrader, TradingView y plataformas propias se puntúan según personalización, velocidad y usabilidad. Las plataformas obsoletas o poco ágiles con funciones limitadas reciben puntuaciones más bajas.",,Pendiente,
componentes/how-we-score-reviews,how-we-score-reviews,sections[2].criteria[0].title,Trading Platforms,Plataformas de trading,,Pendiente,
componentes/how-we-score-reviews,how-we-score-reviews,sections[2].criteria[1].content,"Tools that support copy trading and capital management, such as PAMM or MAM accounts, are evaluated based on their integration and management capabilities. Brokers offering proprietary or in-house solutions receive higher scores due to <strong>greater oversight and control</strong> of performance and risk.","Las herramientas que admiten copy trading y gestión de capital, como cuentas PAMM o MAM, se evalúan según su integración y capacidades de gestión. Los brokers que ofrecen soluciones propias o internas reciben puntuaciones más altas debido a una <strong>mayor supervisión y control</strong> del rendimiento y el riesgo.",,Pendiente,
componentes/how-we-score-reviews,how-we-score-reviews,sections[2].criteria[1].followUp[0],"Third-party integrations, while still valuable, typically score lower because the broker has limited influence over the quality of fund management. Brokers without these tools, or with poor integration, are rated lower.","Las integraciones de terceros, aunque valiosas, suelen puntuar más bajo porque el broker tiene influencia limitada sobre la calidad de la gestión de fondos. Los brokers sin estas herramientas, o con mala integración, obtienen valoraciones más bajas.",,Pendiente,
componentes/how-we-score-reviews,how-we-score-reviews,sections[2].criteria[1].title,Copy Trading & PAMM/MAM,Copy trading y PAMM/MAM,,Pendiente,
componentes/how-we-score-reviews,how-we-score-reviews,sections[2].criteria[2].content,"Regular webinars, in-depth tutorials, and comprehensive written guides are all positively rated. Limited, outdated, or low-quality content lowers the score.","Los webinars regulares, tutoriales en profundidad y guías escritas completas se valoran positivamente. El contenido limitado, obsoleto o de baja calidad reduce la puntuación.",,Pendiente,
componentes/how-we-score-reviews,how-we-score-reviews,sections[2].criteria[2].title,Education,Formación,,Pendiente,
componentes/how-we-score-reviews,how-we-score-reviews,sections[2].criteria[3].content,"Brokers offering calendars, sentiment indicators, calculators, VPS, and news feeds receive the highest scores. Missing tools or limited functionality result in reduced points.","Los brokers que ofrecen calendarios, indicadores de sentimiento, calculadoras, VPS y feeds de noticias reciben las puntuaciones más altas. La falta de herramientas o funcionalidad limitada resulta en puntos reducidos.",,Pendiente,
componentes/how-we-score-reviews,how-we-score-reviews,sections[2].criteria[3].title,Trader Tools,Herramientas para traders,,Pendiente,
componentes/how-we-score-reviews,how-we-score-reviews,sections[2].paragraphs[0],"We assess how well a broker supports a trader's journey with platforms, tools, and education:","Evaluamos qué tan bien apoya un broker el recorrido del trader con plataformas, herramientas y formación:",,Pendiente,
componentes/how-we-score-reviews,how-we-score-reviews,sections[2].title,Tools & Resources,Herramientas y recursos,,Pendiente,
componentes/how-we-score-reviews,how-we-score-reviews,sections[3].closing,"Points are allocated based on transparency, credibility, and investor safety.","Los puntos se asignan según la transparencia, la credibilidad y la seguridad del inversor.",,Pendiente,
